paths,xmin,ymin,xmax,ymax
n02085782-Japanese_spaniel\n02085782_3387.jpg,0.1171003717472119,0.1111111111111111,0.8977695167286245,0.9444444444444444
n02085782-Japanese_spaniel\n02085782_3400.jpg,0.0,0.0,0.985,0.9781420765027322
n02085782-Japanese_spaniel\n02085782_3404.jpg,0.16842105263157894,0.10919540229885058,0.8052631578947368,0.9252873563218391
n02085782-Japanese_spaniel\n02085782_3420.jpg,0.0,0.12857142857142856,0.9952380952380953,0.861904761904762
n02085782-Japanese_spaniel\n02085782_3481.jpg,0.01951219512195122,0.006309148264984227,0.9853658536585366,0.9968454258675079
n02085782-Japanese_spaniel\n02085782_3499.jpg,0.17083333333333334,0.16666666666666666,0.8708333333333333,0.9083333333333333
n02085782-Japanese_spaniel\n02085782_3516.jpg,0.4634146341463415,0.24555160142348753,0.926829268292683,0.9928825622775801
n02085782-Japanese_spaniel\n02085782_3578.jpg,0.0026666666666666666,0.126,0.8933333333333333,0.664
n02085782-Japanese_spaniel\n02085782_3649.jpg,0.008379888268156424,0.009433962264150943,0.9916201117318436,0.9952830188679245
n02085782-Japanese_spaniel\n02085782_3720.jpg,0.06349206349206349,0.061946902654867256,0.9559082892416225,0.9048672566371682
n02085782-Japanese_spaniel\n02085782_3727.jpg,0.11502347417840375,0.0880281690140845,0.6384976525821596,0.8802816901408451
n02085782-Japanese_spaniel\n02085782_3744.jpg,0.05527638190954774,0.21272727272727274,0.9296482412060302,0.9490909090909091
n02085782-Japanese_spaniel\n02085782_3781.jpg,0.11833333333333333,0.21603563474387527,0.9966666666666667,0.9665924276169265
n02085782-Japanese_spaniel\n02085782_38.jpg,0.005376344086021506,0.028985507246376812,0.8655913978494624,0.961352657004831
n02085782-Japanese_spaniel\n02085782_381.jpg,0.045714285714285714,0.0924092409240924,0.94,0.976897689768977
n02085782-Japanese_spaniel\n02085782_3810.jpg,0.027874564459930314,0.002857142857142857,0.9965156794425087,0.9971428571428571
n02085782-Japanese_spaniel\n02085782_382.jpg,0.019704433497536946,0.02,0.9704433497536946,0.975
n02085782-Japanese_spaniel\n02085782_385.jpg,0.14767932489451477,0.228,0.919831223628692,0.868
n02085782-Japanese_spaniel\n02085782_3855.jpg,0.06956521739130435,0.0447427293064877,0.7108695652173913,0.883668903803132
n02085782-Japanese_spaniel\n02085782_3870.jpg,0.04081632653061224,0.0038461538461538464,0.9948979591836735,0.9961538461538462
n02085782-Japanese_spaniel\n02085782_3889.jpg,0.1288888888888889,0.02564102564102564,0.9533333333333334,0.958974358974359
n02085782-Japanese_spaniel\n02085782_3896.jpg,0.0,0.005,0.915,0.995
n02085782-Japanese_spaniel\n02085782_3899.jpg,0.0,0.145,0.995,0.965
n02085782-Japanese_spaniel\n02085782_3966.jpg,0.06188925081433225,0.04778156996587031,0.8534201954397395,0.9522184300341296
n02085782-Japanese_spaniel\n02085782_3979.jpg,0.28870292887029286,0.2966666666666667,0.9372384937238494,0.8466666666666667
n02085782-Japanese_spaniel\n02085782_3990.jpg,0.10550458715596331,0.0966183574879227,0.9403669724770642,0.9516908212560387
n02085782-Japanese_spaniel\n02085782_4042.jpg,0.02040816326530612,0.07556675062972293,0.981859410430839,0.9697732997481109
n02085782-Japanese_spaniel\n02085782_4208.jpg,0.05909090909090909,0.14666666666666667,0.7954545454545454,0.81
n02085782-Japanese_spaniel\n02085782_4269.jpg,0.135,0.14666666666666667,0.77,0.8866666666666667
n02085782-Japanese_spaniel\n02085782_4294.jpg,0.13858695652173914,0.08201892744479496,0.9347826086956522,0.9589905362776026
n02085782-Japanese_spaniel\n02085782_4332.jpg,0.23,0.08,0.8833333333333333,0.9955555555555555
n02085782-Japanese_spaniel\n02085782_435.jpg,0.095,0.1,0.855,0.9277777777777778
n02085782-Japanese_spaniel\n02085782_4351.jpg,0.19701492537313434,0.16333333333333333,0.9641791044776119,0.8733333333333333
n02085782-Japanese_spaniel\n02085782_4365.jpg,0.021666666666666667,0.03207547169811321,0.9816666666666667,0.9811320754716981
n02085782-Japanese_spaniel\n02085782_440.jpg,0.0,0.148,0.88,0.996
n02085782-Japanese_spaniel\n02085782_4436.jpg,0.11705685618729098,0.009985734664764621,0.9966555183946488,0.9971469329529244
n02085782-Japanese_spaniel\n02085782_4438.jpg,0.18518518518518517,0.11206896551724138,0.8518518518518519,0.9353448275862069
n02085782-Japanese_spaniel\n02085782_4458.jpg,0.1935483870967742,0.1276595744680851,0.8269794721407625,0.8439716312056738
n02085782-Japanese_spaniel\n02085782_4511.jpg,0.10625,0.06875,0.8734375,0.8916666666666667
n02085782-Japanese_spaniel\n02085782_4564.jpg,0.13,0.14285714285714285,0.995,0.9880952380952381
n02085782-Japanese_spaniel\n02085782_4574.jpg,0.285,0.13333333333333333,0.88,0.8
n02085782-Japanese_spaniel\n02085782_4579.jpg,0.352,0.208,0.784,0.768
n02085782-Japanese_spaniel\n02085782_4590.jpg,0.13333333333333333,0.266,0.7466666666666667,0.894
n02085782-Japanese_spaniel\n02085782_4616.jpg,0.27816091954022987,0.19207317073170732,0.7793103448275862,0.7439024390243902
n02085782-Japanese_spaniel\n02085782_4698.jpg,0.4425,0.3170731707317073,0.9875,0.8915989159891599
n02085782-Japanese_spaniel\n02085782_4772.jpg,0.0,0.22494432071269488,0.94,0.8396436525612472
n02085782-Japanese_spaniel\n02085782_4780.jpg,0.12931034482758622,0.26666666666666666,0.7241379310344828,0.8866666666666667
n02085782-Japanese_spaniel\n02085782_4798.jpg,0.16307692307692306,0.061764705882352944,0.7661538461538462,0.8058823529411765
n02085782-Japanese_spaniel\n02085782_50.jpg,0.12,0.0591016548463357,0.892,0.9408983451536643
n02085782-Japanese_spaniel\n02085782_516.jpg,0.08260869565217391,0.037037037037037035,0.9217391304347826,0.9953703703703703
n02085782-Japanese_spaniel\n02085782_518.jpg,0.0,0.0,0.9916666666666667,0.9916666666666667
n02085782-Japanese_spaniel\n02085782_564.jpg,0.1482758620689655,0.06896551724137931,0.8241379310344827,0.9793103448275862
n02085782-Japanese_spaniel\n02085782_572.jpg,0.27666666666666667,0.29,0.88,0.9375
n02085782-Japanese_spaniel\n02085782_593.jpg,0.08817204301075268,0.09375,0.9247311827956989,0.9097222222222222
n02085782-Japanese_spaniel\n02085782_622.jpg,0.038461538461538464,0.07377049180327869,0.9923076923076923,0.9508196721311475
n02085782-Japanese_spaniel\n02085782_626.jpg,0.006666666666666667,0.0,0.9933333333333333,0.9933333333333333
n02085782-Japanese_spaniel\n02085782_664.jpg,0.006,0.14933333333333335,0.922,0.9946666666666667
n02085782-Japanese_spaniel\n02085782_665.jpg,0.17666666666666667,0.12,0.7433333333333333,0.7955555555555556
n02085782-Japanese_spaniel\n02085782_668.jpg,0.12666666666666668,0.09863013698630137,0.8777777777777778,0.9945205479452055
n02085782-Japanese_spaniel\n02085782_676.jpg,0.12727272727272726,0.07816711590296496,0.8618181818181818,0.889487870619946
n02085782-Japanese_spaniel\n02085782_697.jpg,0.21833333333333332,0.37639198218262804,0.9966666666666667,0.8997772828507795
n02085782-Japanese_spaniel\n02085782_698.jpg,0.04460966542750929,0.017123287671232876,0.9516728624535316,0.9726027397260274
n02085782-Japanese_spaniel\n02085782_725.jpg,0.3,0.16926503340757237,0.9183333333333333,0.8596881959910914
n02085782-Japanese_spaniel\n02085782_749.jpg,0.39166666666666666,0.05905511811023622,0.9666666666666667,0.9921259842519685
n02085782-Japanese_spaniel\n02085782_754.jpg,0.125,0.13271604938271606,0.9351851851851852,0.9444444444444444
n02085782-Japanese_spaniel\n02085782_757.jpg,0.26,0.015706806282722512,0.85,0.9424083769633508
n02085782-Japanese_spaniel\n02085782_80.jpg,0.002857142857142857,0.08992805755395683,0.9971428571428571,0.7949640287769785
n02085782-Japanese_spaniel\n02085782_806.jpg,0.10909090909090909,0.06818181818181818,0.9954545454545455,0.9954545454545455
n02085782-Japanese_spaniel\n02085782_810.jpg,0.03669724770642202,0.0449438202247191,0.9954128440366973,0.9943820224719101
n02085782-Japanese_spaniel\n02085782_82.jpg,0.09166666666666666,0.0585480093676815,0.9583333333333334,0.9039812646370023
n02085782-Japanese_spaniel\n02085782_845.jpg,0.085,0.37540453074433655,0.985,0.8737864077669902
n02085782-Japanese_spaniel\n02085782_866.jpg,0.1,0.10625,0.964,0.9125
n02085782-Japanese_spaniel\n02085782_874.jpg,0.11191335740072202,0.09482758620689655,0.9963898916967509,0.9956896551724138
n02085782-Japanese_spaniel\n02085782_919.jpg,0.028333333333333332,0.20425531914893616,0.945,0.9617021276595744
n02085782-Japanese_spaniel\n02085782_935.jpg,0.044444444444444446,0.19230769230769232,0.5055555555555555,0.9935897435897436
n02085782-Japanese_spaniel\n02085782_940.jpg,0.06833333333333333,0.24271844660194175,0.9966666666666667,0.9967637540453075
n02085782-Japanese_spaniel\n02085782_962.jpg,0.2775330396475771,0.12254901960784313,0.8502202643171806,0.946078431372549
n02085936-Maltese_dog\n02085936_10073.jpg,0.222,0.056,0.86,0.9973333333333333
n02085936-Maltese_dog\n02085936_10130.jpg,0.306,0.18933333333333333,0.952,0.9973333333333333
n02085936-Maltese_dog\n02085936_10148.jpg,0.34,0.24,0.728,0.904
n02085936-Maltese_dog\n02085936_10197.jpg,0.044,0.22933333333333333,0.996,0.9973333333333333
n02085936-Maltese_dog\n02085936_10199.jpg,0.126,0.050666666666666665,0.998,0.872
n02085936-Maltese_dog\n02085936_10273.jpg,0.266,0.0,0.82,0.9970059880239521
n02085936-Maltese_dog\n02085936_10297.jpg,0.042666666666666665,0.114,0.9653333333333334,0.884
n02085936-Maltese_dog\n02085936_10307.jpg,0.346,0.07466666666666667,0.658,0.6613333333333333
n02085936-Maltese_dog\n02085936_10377.jpg,0.102,0.0,0.642,0.984984984984985
n02085936-Maltese_dog\n02085936_10397.jpg,0.276,0.21866666666666668,0.75,0.888
n02085936-Maltese_dog\n02085936_10447.jpg,0.422,0.1828978622327791,0.784,0.9857482185273159
n02085936-Maltese_dog\n02085936_10610.jpg,0.362,0.072,0.822,0.7733333333333333
n02085936-Maltese_dog\n02085936_10625.jpg,0.328,0.18666666666666668,0.626,0.736
n02085936-Maltese_dog\n02085936_10646.jpg,0.05333333333333334,0.006779661016949152,0.9366666666666666,0.9966101694915255
n02085936-Maltese_dog\n02085936_10661.jpg,0.248,0.06666666666666667,0.87,0.9973333333333333
n02085936-Maltese_dog\n02085936_10719.jpg,0.005,0.04156479217603912,0.99375,0.9963325183374083
n02085936-Maltese_dog\n02085936_11541.jpg,0.168,0.16265060240963855,0.818,0.9457831325301205
n02085936-Maltese_dog\n02085936_1155.jpg,0.062,0.06906906906906907,0.732,0.7897897897897898
n02085936-Maltese_dog\n02085936_11653.jpg,0.228,0.038834951456310676,0.758,0.9951456310679612
n02085936-Maltese_dog\n02085936_11744.jpg,0.0,0.24533333333333332,0.406,0.9973333333333333
n02085936-Maltese_dog\n02085936_1244.jpg,0.138,0.23423423423423423,0.716,0.9279279279279279
n02085936-Maltese_dog\n02085936_1247.jpg,0.2882882882882883,0.374,0.9669669669669669,0.924
n02085936-Maltese_dog\n02085936_126.jpg,0.216,0.42,0.88,0.996
n02085936-Maltese_dog\n02085936_1288.jpg,0.248,0.04491017964071856,0.766,0.9970059880239521
n02085936-Maltese_dog\n02085936_13013.jpg,0.266,0.0481283422459893,0.838,0.8235294117647058
n02085936-Maltese_dog\n02085936_1325.jpg,0.15208333333333332,0.13333333333333333,0.89375,0.9972222222222222
n02085936-Maltese_dog\n02085936_13378.jpg,0.002,0.11746987951807229,0.734,0.9909638554216867
n02085936-Maltese_dog\n02085936_137.jpg,0.064,0.084,0.952,0.868
n02085936-Maltese_dog\n02085936_1390.jpg,0.038,0.0,0.848,0.996996996996997
n02085936-Maltese_dog\n02085936_13944.jpg,0.003105590062111801,0.4987012987012987,0.5,0.8961038961038961
n02085936-Maltese_dog\n02085936_1424.jpg,0.344,0.18133333333333335,0.614,0.6693333333333333
n02085936-Maltese_dog\n02085936_14432.jpg,0.0962566844919786,0.19,0.820855614973262,0.796
n02085936-Maltese_dog\n02085936_14595.jpg,0.0,0.12533333333333332,0.926,0.7973333333333333
n02085936-Maltese_dog\n02085936_1515.jpg,0.024,0.036458333333333336,0.97,0.9635416666666666
n02085936-Maltese_dog\n02085936_1549.jpg,0.2565217391304348,0.0,0.9021739130434783,0.9313725490196079
n02085936-Maltese_dog\n02085936_1556.jpg,0.158,0.07807807807807808,0.65,0.996996996996997
n02085936-Maltese_dog\n02085936_16014.jpg,0.406,0.17717717717717718,0.922,0.996996996996997
n02085936-Maltese_dog\n02085936_16188.jpg,0.344,0.3253333333333333,0.994,0.9893333333333333
n02085936-Maltese_dog\n02085936_16190.jpg,0.16786570743405277,0.284,0.7865707434052758,0.812
n02085936-Maltese_dog\n02085936_16331.jpg,0.048,0.07466666666666667,0.914,0.9173333333333333
n02085936-Maltese_dog\n02085936_16355.jpg,0.404,0.20533333333333334,0.64,0.592
n02085936-Maltese_dog\n02085936_16565.jpg,0.10542168674698796,0.43,0.5150602409638554,0.896
n02085936-Maltese_dog\n02085936_16998.jpg,0.292,0.0,0.728,0.9940828402366864
n02085936-Maltese_dog\n02085936_17059.jpg,0.054,0.0,0.996,0.9946666666666667
n02085936-Maltese_dog\n02085936_17116.jpg,0.5228571428571429,0.36666666666666664,0.9571428571428572,0.9958333333333333
n02085936-Maltese_dog\n02085936_1739.jpg,0.09399477806788512,0.052,0.9503916449086162,0.996
n02085936-Maltese_dog\n02085936_17631.jpg,0.282,0.08,0.828,0.8986666666666666
n02085936-Maltese_dog\n02085936_1799.jpg,0.14114114114114115,0.094,0.990990990990991,0.996
n02085936-Maltese_dog\n02085936_17990.jpg,0.218,0.25066666666666665,0.664,0.7573333333333333
n02085936-Maltese_dog\n02085936_18114.jpg,0.422,0.296,0.996,0.9973333333333333
n02085936-Maltese_dog\n02085936_18640.jpg,0.304,0.12835820895522387,0.998,0.9970149253731343
n02085936-Maltese_dog\n02085936_19133.jpg,0.256,0.004,0.7413333333333333,0.594
n02085936-Maltese_dog\n02085936_19558.jpg,0.25333333333333335,0.19,0.8133333333333334,0.88
n02085936-Maltese_dog\n02085936_19731.jpg,0.424,0.14133333333333334,0.892,0.8666666666666667
n02085936-Maltese_dog\n02085936_19805.jpg,0.0,0.002,0.9946666666666667,0.994
n02085936-Maltese_dog\n02085936_20076.jpg,0.088,0.013333333333333334,0.854,0.9973333333333333
n02085936-Maltese_dog\n02085936_20102.jpg,0.182,0.028169014084507043,0.856,0.6924882629107981
n02085936-Maltese_dog\n02085936_2020.jpg,0.558,0.2159468438538206,0.932,0.9003322259136213
n02085936-Maltese_dog\n02085936_20313.jpg,0.008,0.10666666666666667,0.812,0.9973333333333333
n02085936-Maltese_dog\n02085936_20610.jpg,0.2012012012012012,0.222,0.8528528528528528,0.866
n02085936-Maltese_dog\n02085936_21320.jpg,0.0,0.10666666666666667,0.988,0.9973333333333333
n02085936-Maltese_dog\n02085936_2135.jpg,0.41,0.3425,0.604,0.69
n02085936-Maltese_dog\n02085936_2154.jpg,0.14046822742474915,0.18227848101265823,0.862876254180602,0.979746835443038
n02085936-Maltese_dog\n02085936_2167.jpg,0.09166666666666666,0.07236842105263158,0.8138888888888889,0.9967105263157895
n02085936-Maltese_dog\n02085936_2203.jpg,0.08465608465608465,0.092,0.7592592592592593,0.796
n02085936-Maltese_dog\n02085936_22127.jpg,0.012,0.062,0.846,0.996
n02085936-Maltese_dog\n02085936_22167.jpg,0.406,0.029333333333333333,0.992,0.992
n02085936-Maltese_dog\n02085936_22439.jpg,0.022,0.16266666666666665,0.77,0.8453333333333334
n02085936-Maltese_dog\n02085936_22666.jpg,0.09,0.40350877192982454,0.434,0.9824561403508771
n02085936-Maltese_dog\n02085936_2318.jpg,0.216,0.24533333333333332,0.62,0.9973333333333333
n02085936-Maltese_dog\n02085936_233.jpg,0.058666666666666666,0.062,0.728,0.944
n02085936-Maltese_dog\n02085936_24178.jpg,0.02666666666666667,0.122,0.8933333333333333,0.91
n02085936-Maltese_dog\n02085936_2422.jpg,0.144,0.12,0.932,0.7946666666666666
n02085936-Maltese_dog\n02085936_24464.jpg,0.021021021021021023,0.322,0.7567567567567568,0.986
n02085936-Maltese_dog\n02085936_2458.jpg,0.01,0.06666666666666667,0.962,0.9493333333333334
n02085936-Maltese_dog\n02085936_2465.jpg,0.13128491620111732,0.044,0.8631284916201117,0.872
n02085936-Maltese_dog\n02085936_2536.jpg,0.28,0.0,0.75,0.8498498498498499
n02085936-Maltese_dog\n02085936_2543.jpg,0.166,0.21,0.76,0.782
n02085936-Maltese_dog\n02085936_2573.jpg,0.068,0.09113300492610837,0.974,0.8817733990147784
n02085936-Maltese_dog\n02085936_25908.jpg,0.5225,0.0,0.9975,0.9933333333333333
n02085936-Maltese_dog\n02085936_2627.jpg,0.0875,0.052845528455284556,0.94375,0.943089430894309
n02085936-Maltese_dog\n02085936_2636.jpg,0.2,0.2113095238095238,0.868,0.7767857142857143
n02085936-Maltese_dog\n02085936_2693.jpg,0.0,0.254,0.8826666666666667,0.996
n02085936-Maltese_dog\n02085936_2741.jpg,0.068,0.29333333333333333,0.672,0.9173333333333333
n02085936-Maltese_dog\n02085936_2760.jpg,0.46,0.3282442748091603,0.7628571428571429,0.7938931297709924
n02085936-Maltese_dog\n02085936_2832.jpg,0.17,0.28,0.796,0.7706666666666667
n02085936-Maltese_dog\n02085936_2889.jpg,0.096,0.18666666666666668,0.454,0.736
n02085936-Maltese_dog\n02085936_2905.jpg,0.16816816816816818,0.042,0.9279279279279279,0.942
n02085936-Maltese_dog\n02085936_2927.jpg,0.256,0.2693333333333333,0.794,0.7786666666666666
n02085936-Maltese_dog\n02085936_296.jpg,0.334,0.416,0.814,0.976
n02085936-Maltese_dog\n02085936_2976.jpg,0.084,0.13866666666666666,0.696,0.752
n02085936-Maltese_dog\n02085936_2999.jpg,0.0529595015576324,0.45645645645645644,0.5856697819314641,0.996996996996997
n02085936-Maltese_dog\n02085936_3000.jpg,0.284,0.32266666666666666,0.998,0.8773333333333333
n02085936-Maltese_dog\n02085936_3108.jpg,0.432,0.5653333333333334,0.692,0.9413333333333334
n02085936-Maltese_dog\n02085936_3207.jpg,0.10133333333333333,0.094,0.9893333333333333,0.752
n02085936-Maltese_dog\n02085936_3217.jpg,0.212,0.15315315315315314,0.764,0.996996996996997
n02085936-Maltese_dog\n02085936_3239.jpg,0.206,0.22982885085574573,0.89,0.9657701711491442
n02085936-Maltese_dog\n02085936_3292.jpg,0.0,0.47733333333333333,0.54,0.936
n02085936-Maltese_dog\n02085936_3313.jpg,0.07023411371237458,0.025252525252525252,0.8327759197324415,0.9368686868686869
n02085936-Maltese_dog\n02085936_3315.jpg,0.076,0.12,0.986,0.9973333333333333
n02085936-Maltese_dog\n02085936_3326.jpg,0.356,0.034666666666666665,0.746,0.8453333333333334
n02085936-Maltese_dog\n02085936_3348.jpg,0.27466666666666667,0.102,0.712,0.854
n02085936-Maltese_dog\n02085936_338.jpg,0.326,0.3546666666666667,0.67,0.8106666666666666
n02085936-Maltese_dog\n02085936_3391.jpg,0.332,0.13866666666666666,0.8,0.7626666666666667
n02085936-Maltese_dog\n02085936_3394.jpg,0.0,0.018666666666666668,0.63,0.8293333333333334
n02085936-Maltese_dog\n02085936_3396.jpg,0.19,0.06325301204819277,0.82,0.9879518072289156
n02085936-Maltese_dog\n02085936_3451.jpg,0.07692307692307693,0.07,0.9582417582417583,0.996
n02085936-Maltese_dog\n02085936_3470.jpg,0.258,0.024024024024024024,0.706,0.7477477477477478
n02085936-Maltese_dog\n02085936_352.jpg,0.286,0.21866666666666668,0.656,0.8826666666666667
n02085936-Maltese_dog\n02085936_3580.jpg,0.276,0.08266666666666667,0.798,0.944
n02085936-Maltese_dog\n02085936_3677.jpg,0.0,0.222,0.972972972972973,0.996
n02085936-Maltese_dog\n02085936_3678.jpg,0.225,0.30193905817174516,0.9979166666666667,0.997229916897507
n02085936-Maltese_dog\n02085936_3698.jpg,0.30833333333333335,0.002777777777777778,0.9979166666666667,0.9972222222222222
n02085936-Maltese_dog\n02085936_37.jpg,0.296,0.034666666666666665,0.804,0.896
n02085936-Maltese_dog\n02085936_3863.jpg,0.514,0.3626666666666667,0.93,0.9973333333333333
n02085936-Maltese_dog\n02085936_3947.jpg,0.0,0.06933333333333333,0.664,0.9066666666666666
n02085936-Maltese_dog\n02085936_3994.jpg,0.015873015873015872,0.052,0.9523809523809523,0.976
n02085936-Maltese_dog\n02085936_4004.jpg,0.0275,0.05,0.99,0.996
n02085936-Maltese_dog\n02085936_4070.jpg,0.22666666666666666,0.154,0.8986666666666666,0.992
n02085936-Maltese_dog\n02085936_4188.jpg,0.042,0.006211180124223602,0.748,0.9968944099378882
n02085936-Maltese_dog\n02085936_4192.jpg,0.358,0.005333333333333333,0.772,0.8293333333333334
